listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_390,user_28,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3721.37,99.77,37.3,Hougang,True,266,0
list_391,user_157,Premium Location: Orchard 107 sqm Residence,Live comfortably in this charming 107 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2967.24,107.28,27.66,Orchard,True,1839,0
list_392,user_110,Premium Location: Orchard 88 sqm Residence,Newly renovated unit with 88 sqm of space. Prime Orchard location. Book a viewing today!,2108.61,88.97,23.7,Orchard,True,1285,0
list_393,user_100,Premium Location: Toa Payoh 68 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3371.23,68.3,49.36,Toa Payoh,True,1537,0
list_394,user_208,Hougang Living: Elegant 87 sqm Unit Available,Live comfortably in this charming 87 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2197.16,87.68,25.06,Hougang,True,594,0
list_395,user_102,Spacious Flat for Rent in Bukit Timah,"Enjoy a 98 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",3018.07,98.48,30.65,Bukit Timah,True,1749,0
list_396,user_220,Tampines Living: Elegant 89 sqm Unit Available,Newly renovated unit with 89 sqm of space. Prime Tampines location. Book a viewing today!,4275.68,89.2,47.94,Tampines,True,1104,0
list_397,user_158,108 sqm Condo with Great Amenities – Toa Payoh,"Enjoy a 108 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",4968.93,108.97,45.6,Toa Payoh,True,472,0
list_398,user_161,Modern 103 sqm Apartment in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",1548.45,103.23,15.0,Bukit Timah,True,742,0
list_399,user_170,Premium Location: Hougang 54 sqm Residence,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2277.16,54.51,41.78,Hougang,True,361,0
list_400,user_263,Modern 53 sqm Apartment in Bukit Timah,Live comfortably in this charming 53 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,1312.85,53.41,24.58,Bukit Timah,True,1306,0
list_401,user_10,Bukit Timah Living: Elegant 102 sqm Unit Available,Live comfortably in this charming 102 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3704.43,102.21,36.24,Bukit Timah,True,943,0
list_402,user_230,Modern 53 sqm Apartment in Orchard,A stylish 53 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1421.69,53.36,26.64,Orchard,True,1759,0
list_403,user_39,Tampines Living: Elegant 110 sqm Unit Available,A stylish 110 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,5043.03,110.19,45.77,Tampines,True,1853,0
list_404,user_46,Modern 82 sqm Apartment in Jurong,Live comfortably in this charming 82 sqm flat in Jurong. Friendly neighborhood and modern interiors.,5137.13,82.12,62.56,Jurong,True,120,0
list_405,user_76,75 sqm Condo with Great Amenities – Tampines,Live comfortably in this charming 75 sqm flat in Tampines. Friendly neighborhood and modern interiors.,3824.35,75.95,50.36,Tampines,True,974,0
list_406,user_203,Hougang Living: Elegant 91 sqm Unit Available,A stylish 91 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3695.13,91.23,40.5,Hougang,True,567,0
list_407,user_23,Modern 76 sqm Apartment in Toa Payoh,A stylish 76 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4063.37,76.46,53.14,Toa Payoh,True,613,0
list_408,user_244,Orchard Living: Elegant 72 sqm Unit Available,Newly renovated unit with 72 sqm of space. Prime Orchard location. Book a viewing today!,2227.01,72.64,30.66,Orchard,True,213,0
list_409,user_11,Premium Location: Orchard 97 sqm Residence,"Enjoy a 97 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",3078.42,97.28,31.64,Orchard,True,1865,0
list_410,user_203,Premium Location: Hougang 83 sqm Residence,Newly renovated unit with 83 sqm of space. Prime Hougang location. Book a viewing today!,4028.27,83.68,48.14,Hougang,True,1923,0
list_411,user_211,Modern 83 sqm Apartment in Tampines,A stylish 83 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3573.67,83.62,42.74,Tampines,True,128,0
list_412,user_128,Modern 72 sqm Apartment in Tampines,A stylish 72 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1355.5,72.54,18.69,Tampines,True,1458,0
list_413,user_207,55 sqm Condo with Great Amenities – Bukit Timah,"Enjoy a 55 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2747.13,55.29,49.68,Bukit Timah,True,1612,0
list_414,user_177,Spacious Flat for Rent in Toa Payoh,Live comfortably in this charming 93 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,1708.16,93.38,18.29,Toa Payoh,True,673,0
list_415,user_276,Modern 86 sqm Apartment in Hougang,Live comfortably in this charming 86 sqm flat in Hougang. Friendly neighborhood and modern interiors.,1981.02,86.77,22.83,Hougang,True,346,0
list_416,user_203,Spacious Flat for Rent in Hougang,Newly renovated unit with 93 sqm of space. Prime Hougang location. Book a viewing today!,3926.29,93.46,42.01,Hougang,True,1834,0
list_417,user_147,60 sqm Condo with Great Amenities – Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3437.34,60.18,57.12,Hougang,True,177,0
list_418,user_260,Premium Location: Tampines 70 sqm Residence,A stylish 70 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1838.43,70.85,25.95,Tampines,True,332,0
list_419,user_70,93 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3287.16,93.94,34.99,Tampines,True,226,0
list_420,user_97,Modern 76 sqm Apartment in Bukit Timah,Live comfortably in this charming 76 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3181.9,76.15,41.78,Bukit Timah,True,703,0
list_421,user_26,Premium Location: Orchard 77 sqm Residence,"Enjoy a 77 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",2369.54,77.85,30.44,Orchard,True,1343,0
list_422,user_126,Modern 63 sqm Apartment in Tampines,Newly renovated unit with 63 sqm of space. Prime Tampines location. Book a viewing today!,1823.84,63.37,28.78,Tampines,True,1446,0
list_423,user_117,Premium Location: Bukit Timah 105 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2515.25,105.84,23.76,Bukit Timah,True,1681,0
list_424,user_1,Modern 123 sqm Apartment in Orchard,A stylish 123 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4041.56,123.08,32.84,Orchard,True,961,0
list_425,user_46,Modern 37 sqm Apartment in Tampines,"Enjoy a 37 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",1077.94,37.03,29.11,Tampines,True,670,0
list_426,user_41,Jurong Living: Elegant 78 sqm Unit Available,Live comfortably in this charming 78 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3254.15,78.39,41.51,Jurong,True,878,0
list_427,user_30,Modern 106 sqm Apartment in Bukit Timah,A stylish 106 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4805.63,106.91,44.95,Bukit Timah,True,879,0
list_428,user_116,Premium Location: Bukit Timah 63 sqm Residence,"Enjoy a 63 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2247.2,63.7,35.28,Bukit Timah,True,901,0
list_429,user_33,71 sqm Condo with Great Amenities – Orchard,A stylish 71 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1707.51,71.01,24.05,Orchard,True,1281,0
list_430,user_120,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3752.55,74.95,50.07,Hougang,True,402,0
list_431,user_66,Orchard Living: Elegant 67 sqm Unit Available,"Enjoy a 67 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",1953.0,67.3,29.02,Orchard,True,1866,0
list_432,user_219,79 sqm Condo with Great Amenities – Orchard,Newly renovated unit with 79 sqm of space. Prime Orchard location. Book a viewing today!,2468.29,79.48,31.06,Orchard,True,115,0
list_433,user_20,Modern 92 sqm Apartment in Jurong,Live comfortably in this charming 92 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2852.43,92.27,30.91,Jurong,True,1090,0
list_434,user_226,94 sqm Condo with Great Amenities – Jurong,"Enjoy a 94 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",2999.5,94.28,31.82,Jurong,True,384,0
list_435,user_100,Toa Payoh Living: Elegant 85 sqm Unit Available,Live comfortably in this charming 85 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,2698.13,85.52,31.55,Toa Payoh,True,1696,0
list_436,user_122,76 sqm Condo with Great Amenities – Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3012.89,76.71,39.27,Toa Payoh,True,414,0
list_437,user_268,Spacious Flat for Rent in Toa Payoh,A stylish 78 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2857.77,78.65,36.33,Toa Payoh,True,1768,0
list_438,user_230,Tampines Living: Elegant 76 sqm Unit Available,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3073.53,76.2,40.34,Tampines,True,481,0
list_439,user_101,Tampines Living: Elegant 82 sqm Unit Available,"Enjoy a 82 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2561.95,82.49,31.06,Tampines,True,1108,0
list_440,user_219,Spacious Flat for Rent in Jurong,Newly renovated unit with 59 sqm of space. Prime Jurong location. Book a viewing today!,2719.11,59.25,45.89,Jurong,True,591,0
list_441,user_203,103 sqm Condo with Great Amenities – Jurong,A stylish 103 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3802.0,103.16,36.86,Jurong,True,217,0
list_442,user_51,Premium Location: Orchard 54 sqm Residence,Live comfortably in this charming 54 sqm flat in Orchard. Friendly neighborhood and modern interiors.,820.2,54.68,15.0,Orchard,True,1678,0
list_443,user_2,Spacious Flat for Rent in Hougang,Live comfortably in this charming 92 sqm flat in Hougang. Friendly neighborhood and modern interiors.,3135.47,92.43,33.92,Hougang,True,1085,0
list_444,user_139,Premium Location: Hougang 109 sqm Residence,Live comfortably in this charming 109 sqm flat in Hougang. Friendly neighborhood and modern interiors.,5643.26,109.87,51.36,Hougang,True,610,0
list_445,user_220,65 sqm Condo with Great Amenities – Orchard,A stylish 65 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3818.18,65.22,58.54,Orchard,True,1170,0
list_446,user_56,Hougang Living: Elegant 66 sqm Unit Available,A stylish 66 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3242.95,66.98,48.42,Hougang,True,985,0
list_447,user_10,Hougang Living: Elegant 71 sqm Unit Available,Live comfortably in this charming 71 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2324.05,71.69,32.42,Hougang,True,1907,0
list_448,user_291,99 sqm Condo with Great Amenities – Bukit Timah,"Enjoy a 99 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",5104.24,99.4,51.35,Bukit Timah,True,1845,0
list_449,user_243,Modern 55 sqm Apartment in Bukit Timah,Newly renovated unit with 55 sqm of space. Prime Bukit Timah location. Book a viewing today!,1278.84,55.15,23.19,Bukit Timah,True,733,0
list_450,user_200,51 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2291.11,51.65,44.36,Tampines,True,1045,0
list_451,user_19,Hougang Living: Elegant 88 sqm Unit Available,"Enjoy a 88 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3110.79,88.47,35.16,Hougang,True,390,0
list_452,user_27,Spacious Flat for Rent in Toa Payoh,Live comfortably in this charming 90 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3410.93,90.23,37.8,Toa Payoh,True,236,0
list_453,user_287,Modern 94 sqm Apartment in Tampines,A stylish 94 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3512.75,94.77,37.07,Tampines,True,1002,0
list_454,user_251,88 sqm Condo with Great Amenities – Toa Payoh,Newly renovated unit with 88 sqm of space. Prime Toa Payoh location. Book a viewing today!,4677.72,88.14,53.07,Toa Payoh,True,940,0
list_455,user_99,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3604.62,90.04,40.04,Hougang,True,240,0
list_456,user_214,Spacious Flat for Rent in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",1006.49,27.28,36.89,Jurong,True,64,0
list_457,user_30,81 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 81 sqm of space. Prime Tampines location. Book a viewing today!,2781.48,81.06,34.31,Tampines,True,1978,0
list_458,user_291,Modern 62 sqm Apartment in Hougang,"Enjoy a 62 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2519.61,62.97,40.02,Hougang,True,923,0
list_459,user_79,Orchard Living: Elegant 83 sqm Unit Available,Newly renovated unit with 83 sqm of space. Prime Orchard location. Book a viewing today!,5151.82,83.58,61.64,Orchard,True,400,0
list_460,user_203,Premium Location: Hougang 87 sqm Residence,Newly renovated unit with 87 sqm of space. Prime Hougang location. Book a viewing today!,3924.67,87.37,44.92,Hougang,True,1458,0
